Unnamed: 0.1,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track_title,album_title,album_artist,track_number,total_tracks,order,song_timbre,song_timbre_start,song_timbre_end,loudness_start,loudness_end,kmeans1,kmeans2,kmeans3
3087,0,0.563,0.959,11,-4.981,0,0.0728,0.000158,0.00053,0.0728,0.603,152.004,5hOKTP41L5beauvj1wqjGD,235400,4,All Of This,"Passive Me, Aggressive You",The Naked And Famous,1,14,0.071428571,0.3010394497495713,0.2210466096925847,0.2375001571597561,-25.03836363636364,-2.344,0,0,0
3088,0,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,5tBF1GhI7JpZZaoOFrazvo,238133,4,Punching In A Dream,"Passive Me, Aggressive You",The Naked And Famous,2,14,0.142857143,0.2799242596913865,0.3451602756085417,0.5661306010047161,-11.605181818181816,-39.9,0,0,0
3089,0,0.608,0.647,11,-6.743,0,0.0333,0.00468,0.01,0.131,0.275,129.991,5Sh5XY44dMwMGdIa6pC2tN,226293,4,Frayed,"Passive Me, Aggressive You",The Naked And Famous,3,14,0.214285714,0.2799242596913865,0.3451602756085417,0.5661306010047161,-11.605181818181816,-39.9,0,0,0
3090,0,0.708,0.381,0,-15.645,1,0.0432,0.874,0.913,0.0963,0.0415,124.007,1mv6sKYxjMrxSogEfMoowx,48307,4,The Source,"Passive Me, Aggressive You",The Naked And Famous,4,14,0.285714286,0.2322862802803008,0.6990095130978411,0.4201486974402411,-25.9275,-49.686,1,2,1
3091,0,0.589,0.485,0,-9.721,1,0.0325,0.51,0.00901,0.112,0.0355,123.992,1E3HaIUOvlz03X2dk0YdT1,236560,4,The Sun,"Passive Me, Aggressive You",The Naked And Famous,5,14,0.357142857,0.2190299403897579,0.5943218407428938,0.4219324986405647,-36.65675,-45.883,0,0,0
3092,0,0.491,0.9,4,-4.698,1,0.0362,0.000323,0.0364,0.32,0.286,124.006,0h5dpOr4DYstKejFo4rKsp,283240,4,Eyes,"Passive Me, Aggressive You",The Naked And Famous,6,14,0.428571429,0.2103213441039794,0.4629217346135392,0.5226003669291736,-10.291,-41.433,0,0,0
3093,0,0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,0O9kmwSjp5jLPXkou6msIo,246600,4,Young Blood,"Passive Me, Aggressive You",The Naked And Famous,7,14,0.5,0.2168135221502828,0.4972922727629587,1.0,-37.1869,-13.627,0,0,0
3094,0,0.448,0.85,7,-6.564,1,0.0416,0.00135,0.276,0.232,0.0825,129.946,5UU8yabOnogSNl2gAloE49,329800,4,No Way,"Passive Me, Aggressive You",The Naked And Famous,8,14,0.571428571,0.5061078224572695,0.616306954506148,0.5996898087562175,-14.56953846153846,-54.997,0,0,0
3095,0,0.471,0.703,2,-4.714,1,0.0394,0.000153,0.00232,0.414,0.141,123.767,0vlit6PfeDJmhSSWuEBHQf,250427,4,Spank,"Passive Me, Aggressive You",The Naked And Famous,9,14,0.642857143,0.3162178673771083,0.8495304116889237,0.9388321696604124,-29.5742,-22.45,0,0,0
3096,0,0.415,0.674,9,-7.825,0,0.0394,0.0457,0.54,0.279,0.347,104.94,2j1UsdrF9vCsyKi88cgX0m,195773,4,Jilted Lovers,"Passive Me, Aggressive You",The Naked And Famous,10,14,0.714285714,0.2795889130191758,0.4533358634988813,0.8023851216238448,-25.05927272727273,-25.498,1,2,1
3097,0,0.37,0.934,4,-5.97,1,0.102,0.00953,0.00409,0.0657,0.216,144.92,7rSsDXYix7zl6rR7boJkrO,194360,4,A Wolf In Geek's Clothing,"Passive Me, Aggressive You",The Naked And Famous,11,14,0.785714286,0.2887982483022489,0.5619971034213764,0.841711173962999,-25.778666666666663,-22.198,0,0,0
3098,0,0.192,0.323,1,-10.669,0,0.0306,0.956,0.122,0.726,0.0708,129.655,6gUYvCOvBD2qnox4Mefq7Y,109107,4,The Ends,"Passive Me, Aggressive You",The Naked And Famous,12,14,0.857142857,0.2222392601488984,0.2891041650255145,1.0,-14.585125,-10.137,0,0,0
3099,0,0.491,0.481,4,-5.762,1,0.039,0.0657,0.000167,0.105,0.0546,124.858,2ddJyr8JhA2wxY3x99PRZo,364493,4,Girls Like You,"Passive Me, Aggressive You",The Naked And Famous,13,14,0.928571429,0.2949942266214238,0.3673842278268804,0.6319204326773714,-21.648125,-31.832,0,0,0
3100,0,0.703,0.827,7,-8.853,1,0.0756,0.0105,0.567,0.242,0.432,123.992,3WodwngyK98oQpUmWHiQdf,347419,4,Young Blood - Magik Johnson Remix,"Passive Me, Aggressive You",The Naked And Famous,14,14,1.0,0.2274292813037783,0.3171197608081804,1.0,-12.219333333333331,-2.698,1,2,1
3101,0,0.563,0.959,11,-4.981,0,0.0728,0.000158,0.00053,0.0728,0.603,152.004,4Ip2JTqyVA9OOEFvNAkzdf,235400,4,All Of This,"Passive Me, Aggressive You",The Naked And Famous,1,13,0.076923077,0.3639634148484267,0.6664187580108205,0.4192124830262625,-34.0135,-41.06,0,0,0
3102,0,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,5PtEpuVX03k9bOUwilL5EO,238133,4,Punching In A Dream,"Passive Me, Aggressive You",The Naked And Famous,2,13,0.153846154,0.1656313592142382,0.2086317164871872,0.2898870084924111,-19.642222222222223,-45.324,0,0,0
3103,0,0.608,0.647,11,-6.743,0,0.0333,0.00468,0.01,0.131,0.275,129.991,7k91OSUokRGyDP3uWYXJxy,226293,4,Frayed,"Passive Me, Aggressive You",The Naked And Famous,3,13,0.230769231,0.2705256613098127,0.6315675761711664,0.4824283983386676,-27.48575,-39.676,0,0,0
3104,0,0.708,0.381,0,-15.645,1,0.0432,0.874,0.913,0.0963,0.0415,124.007,5Rok8xojJyM28ShazeoTcQ,48307,4,The Source,"Passive Me, Aggressive You",The Naked And Famous,4,13,0.307692308,0.3029820666017719,0.7231159652248124,0.9217711565238385,-14.902333333333337,-57.265,1,2,1
3105,0,0.589,0.485,0,-9.721,1,0.0325,0.51,0.00901,0.112,0.0355,123.992,3biMQVil52sKP7Rwj8o7Rb,236560,4,The Sun,"Passive Me, Aggressive You",The Naked And Famous,5,13,0.384615385,0.2311324884374899,0.3292275093835478,0.5887539145864549,-21.119857142857143,-46.4,0,0,0
3106,0,0.491,0.9,4,-4.698,1,0.0362,0.000323,0.0364,0.32,0.286,124.006,4TDTEINCPUgQTzFzHH4yxk,283240,4,Eyes,"Passive Me, Aggressive You",The Naked And Famous,6,13,0.461538462,0.1691660884681791,0.393760068333034,1.0,-19.890090909090908,0.119,0,0,0
3107,0,0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,25nzKGDiua1lE9Qo5V19GL,246600,4,Young Blood,"Passive Me, Aggressive You",The Naked And Famous,7,13,0.538461538,0.2581383669347049,0.5381621151610042,0.5715109904631275,-22.702777777777776,-56.081,0,0,0
3108,0,0.448,0.85,7,-6.564,1,0.0416,0.00135,0.276,0.232,0.0825,129.946,2UhhSTIAKDa5lwWItkYvIE,329800,4,No Way,"Passive Me, Aggressive You",The Naked And Famous,8,13,0.615384615,0.2409895708246404,0.3523962431889484,0.5205746208104612,-25.053,-22.043,0,0,0
3109,0,0.471,0.703,2,-4.714,1,0.0394,0.000153,0.00232,0.414,0.141,123.768,5SOSFQ9x1FqtjPPyIxxvHt,250427,4,Spank,"Passive Me, Aggressive You",The Naked And Famous,9,13,0.692307692,0.2511369830730841,0.5195146309475438,0.4613467710362872,-17.132777777777775,-55.479,0,0,0
3110,0,0.415,0.674,9,-7.825,0,0.0394,0.0457,0.54,0.279,0.347,104.94,5HQesT0ZjL4OZ6rRX7f3RQ,195773,4,Jilted Lovers,"Passive Me, Aggressive You",The Naked And Famous,10,13,0.769230769,0.1921036653878167,0.187060686788241,0.1960764042354285,-12.543666666666669,-48.529,1,2,1
3111,0,0.37,0.934,4,-5.97,1,0.102,0.00953,0.00409,0.0657,0.216,144.92,1lpbvu61bnue4wURPlbCZM,194360,4,A Wolf In Geek's Clothing,"Passive Me, Aggressive You",The Naked And Famous,11,13,0.846153846,0.2186417846294038,0.3737032507884034,1.0,-23.854888888888887,-32.534,0,0,0
3112,0,0.192,0.323,1,-10.669,0,0.0306,0.956,0.122,0.726,0.0708,129.655,2ziRe6ccJp5fzc1csZ668I,109107,4,The Ends,"Passive Me, Aggressive You",The Naked And Famous,12,13,0.923076923,0.2833809324970799,0.3466659295455372,0.427211631395092,-23.22575,-43.888,0,0,0
3113,0,0.491,0.481,4,-5.762,1,0.039,0.0657,0.000167,0.105,0.0546,124.858,5mEyCUtI36Jmu2KNQQ4jaw,364493,4,Girls Like You,"Passive Me, Aggressive You",The Naked And Famous,13,13,1.0,0.2889243142808914,0.3651210211679906,0.3554274699441569,-31.707666666666668,-47.63,0,0,0
3114,0,0.551,0.959,11,-5.064,0,0.0731,0.000123,0.000385,0.0743,0.703,152.011,1D8VJAH5Lcl0eIpK9owc1Z,235400,4,All Of This,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,1,25,0.04,0.2251139577981518,0.4401151674218832,0.4441366483015705,-28.5181,-38.923,0,0,0
3115,0,0.354,0.887,6,-3.525,1,0.0548,0.00153,0.000573,0.139,0.171,114.446,56DahzmzLeMsmZYEOtPcCX,238133,4,Punching In A Dream,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,2,25,0.08,0.2723323547976988,0.4560708615450189,0.7260437391248439,-21.91177777777778,-56.151,0,0,0
3116,0,0.612,0.62,4,-6.76,0,0.0324,0.00592,0.00438,0.125,0.305,130.009,2QLaa6a0a2JTzoM6u8JPRz,226293,4,Frayed,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,3,25,0.12,0.3236685201373512,0.6435534107856925,0.7144416391769915,-40.556666666666665,-53.092,0,0,0
3117,0,0.72,0.401,5,-15.742,1,0.0446,0.851,0.937,0.0963,0.0506,124.102,2MeYFFXMB3yHCb5sNh10sN,48800,4,The Source,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,4,25,0.16,0.1510687548077493,0.3683501961258974,0.2835992389465572,-11.459363636363635,-44.633,1,2,1
3118,0,0.582,0.481,0,-9.72,1,0.032,0.492,0.00668,0.112,0.036,123.952,2RxTKB4Cb7AWiV8SAKcs0N,236067,4,The Sun,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,5,25,0.2,0.2000262250386192,0.3871837024049423,1.0,-14.817375000000002,-1.169,0,0,0
3119,0,0.495,0.889,4,-4.683,1,0.0354,0.000304,0.0222,0.342,0.282,123.992,5hPTi3DKCqIyINCA8IWYE6,283240,4,Eyes,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,6,25,0.24,0.1478098557156869,0.5991811240467494,0.4664861570017448,-18.571800000000003,-57.598,0,0,0
3120,0,0.586,0.869,6,-4.658,1,0.0319,6.32e-05,0.000104,0.65,0.386,104.983,6kI6727dievCjaJckIvg0f,246600,4,Young Blood,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,7,25,0.28,0.126900662782523,0.4400174375505171,0.2839684971570353,-15.876,-42.789,0,0,0
3121,0,0.456,0.848,7,-6.557,1,0.0407,0.00149,0.192,0.276,0.087,129.97,44jdU4McnJJBRil6sbkvcc,329800,4,No Way,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,8,25,0.32,0.2117283882033812,0.3243843833437333,0.8290700991745509,-23.466,-17.868,0,0,0
3122,0,0.551,0.693,2,-4.68,1,0.0387,0.00017,0.00315,0.374,0.163,123.887,1TXyBzDACwXdEa1Y00UkyG,250427,4,Spank,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,9,25,0.36,0.3280731881633048,0.4980954765237096,0.2059575867806166,-8.942400000000001,-9.611,0,0,0
3123,0,0.236,0.682,9,-7.845,0,0.0432,0.0641,0.63,0.287,0.34,104.576,3zEbI6I6iyHPxOSIcmoxiA,195773,4,Jilted Lovers,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,10,25,0.4,0.3855508278202456,0.4151988360016081,0.4859884961969019,-17.43466666666667,-6.862,1,2,1
3124,0,0.389,0.944,4,-5.991,1,0.105,0.01,0.00154,0.0688,0.187,144.923,4SuWlUk1oy4HfofmtUCHCr,194360,4,A Wolf In Geek's Clothing,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,11,25,0.44,0.2679217393890769,0.6819445349073571,0.4107544666313898,-24.382625,-47.439,0,0,0
3125,0,0.232,0.305,1,-10.664,0,0.0311,0.96,0.123,0.706,0.0733,129.261,25R7LfPDJWGO6GlAtp3OMf,109107,4,The Ends,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,12,25,0.48,0.2629157577917802,0.6531748052585068,0.650915711118742,-42.059636363636365,-33.982,0,0,0
3126,0,0.516,0.471,4,-5.748,1,0.0368,0.0688,0.000165,0.105,0.0477,124.858,28owkVMGs6Y7YSRE19HMb0,364493,4,Girls Like You,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,13,25,0.52,0.2267601989134735,0.3218266712830772,0.7716682071899938,-12.377000000000002,-29.322,0,0,0
3127,0,0.635,0.52,4,-6.148,1,0.0282,0.25,0.0224,0.113,0.359,130.035,5QWTvpblNy2VE6VR3DGIpz,163333,4,Kill The Littleblackdots,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,1,25,0.04,0.3057536837803797,0.5422802478781027,0.3563132044927148,-15.688888888888888,-47.082,0,0,0
3128,0,0.472,0.745,11,-5.262,0,0.237,0.0133,0.0,0.109,0.682,199.982,4VqiShh0VoJ4pJGAPndIgl,162520,4,Serenade,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,2,25,0.08,0.2635781064740248,0.3364246592936183,0.3155431757253275,-7.452636363636364,-11.098,0,0,0
3129,0,0.242,0.733,11,-6.045,0,0.0705,0.00631,0.0221,0.284,0.352,193.915,0Ef5mi9tN6dd00GP5ziCSi,146133,3,Meeting People Sucks,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,3,25,0.12,0.6024545281036942,0.7421990117125953,0.545651349848668,-33.068,-24.006,0,0,0
3130,0,0.515,0.528,4,-14.303,1,0.0439,0.843,0.898,0.105,0.098,134.706,7mlu61TDZy36bWfdt6RRkV,130333,4,Part One,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,4,25,0.16,0.1833126008865745,0.3121035060627124,0.9999999999999998,-15.104454545454546,-10.917,1,2,1
3131,0,0.343,0.885,2,-6.602,1,0.0477,0.0359,0.0568,0.134,0.148,88.884,4kOog0Regot1D9Bi8Koq7G,339467,4,Post,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,5,25,0.2,0.2988875697628027,0.907883410737352,0.9718330578765756,-35.64138461538462,-20.332,0,0,0
3132,0,0.691,0.634,11,-7.214,0,0.0336,0.00256,0.00202,0.261,0.739,130.007,5hMtL56n2MxH6IdVkbd8j3,215600,4,Spies! Spies! Spies!,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,6,25,0.24,0.1912429938460413,0.3110832604143422,1.0,-23.99033333333333,-5.848,0,0,0
3133,0,0.639,0.509,11,-6.972,0,0.077,0.431,0.0553,0.441,0.328,152.002,06fKzSVYtPP59CZPdQcmSX,188720,4,Dadada,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,1,25,0.04,0.2969045531864881,0.3471136424290274,0.9532376025940348,-18.435777777777776,-17.693,0,0,0
3134,0,0.613,0.622,1,-5.477,0,0.0414,0.00177,8.45e-05,0.0983,0.608,136.006,0JrJEtsnOYwSeMJDMiDmnS,200827,4,Birds,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,2,25,0.08,0.2300387637292707,0.1325083065131798,0.2553047986845266,-9.672818181818185,-5.835,0,0,0
3135,0,0.488,0.827,4,-5.365,0,0.0457,0.0974,0.000121,0.0705,0.649,141.914,1QyjmsAyrqWzG5SY9ygf3q,198613,4,Cheek,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,3,25,0.12,0.2903990238252811,0.3975283919811957,0.447891693221205,-6.6538,-56.518,0,0,0
3136,0,0.347,0.772,11,-10.099,0,0.0774,0.606,0.729,0.194,0.342,200.134,13nNvCbu4MyNS9rMgKr4Mt,168053,3,Who Are You Talking To?,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,4,25,0.16,0.2487688388598522,0.5833757794863063,0.3857211380609954,-26.793466666666664,-45.4,1,2,1
3137,0,0.581,0.94,9,-4.701,1,0.0709,0.0326,0.000304,0.308,0.419,116.009,2aAikBsKeUFBT5wIaGTVdW,156747,4,Part 2,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,5,25,0.2,0.2665486083813473,0.4001811080479627,0.4134020866689399,-17.017181818181818,-56.694,0,0,0
3138,0,0.695,0.795,0,-6.374,1,0.0335,0.219,0.876,0.1,0.682,120.022,5FdIRiUvJEAnxClPN3yEQq,231693,4,Bells,"Passive Me, Aggressive You (Deluxe Edition)",The Naked And Famous,6,25,0.24,0.3146567108465329,0.8467622587719322,0.9488552920923644,-35.430600000000005,-22.35,1,2,1
3139,0,0.193,0.0932,0,-13.986,1,0.0347,0.646,0.363,0.431,0.192,92.919,39mYbZvjNw2BVvO9SY7oCZ,49465,4,Honey Moon Drips - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,1,24,0.041666667,0.3432883300171302,0.4520538092279314,0.9117242503894176,-23.03411111111111,-58.681,0,0,0
3140,0,0.506,0.852,7,-6.493,1,0.0287,2.45e-05,0.896,0.3,0.225,104.969,6jzEPHjjCYyVXc1JxdycZ0,188531,4,Do You Mind? - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,2,24,0.083333333,0.2172398214949918,0.4360389001465755,0.6641683977109437,-34.406600000000005,-24.224,1,2,1
3141,0,0.634,0.435,0,-6.75,1,0.0298,0.00793,0.886,0.673,0.171,97.964,73wwZVMsKGPnfG7KlZzlGB,215060,4,Giving It Up - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,3,24,0.125,0.2165336347706577,0.195007216258846,0.9534072381574032,-26.24666666666667,-6.399,1,2,1
3142,0,0.603,0.748,11,-5.017,1,0.0234,0.000932,0.763,0.087,0.158,99.003,2wA7BQcBelgrHYd6iEackU,225675,4,YDLMA - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,4,24,0.166666667,0.3215158989693625,0.545785944501055,0.6433108275579871,-27.5631,-42.795,1,2,1
3143,0,0.6,0.618,2,-9.206,1,0.0317,0.00173,0.892,0.132,0.131,106.008,39BsNPyy9JfOmRuzDEe53i,200667,4,The Hurt Is Good - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,5,24,0.208333333,0.1762440915494915,0.801887625652817,0.3137259644498369,-42.7977,-41.718,1,2,1
3144,0,0.425,0.431,1,-9.2,1,0.0453,0.147,0.938,0.121,0.0942,75.268,4y8tsYEaUdyGTlpXdtfVY2,115348,3,Fervor - Extended,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,6,24,0.25,0.272739679404112,0.414621964581947,0.9399296699719458,-29.146799999999995,-24.731,1,2,1
3145,0,0.64,0.536,1,-7.151,1,0.0305,0.0486,0.88,0.111,0.2,101.995,6H6QGwWA0qVJCk9h0hcmGt,222988,4,Times We Had - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,7,24,0.291666667,0.396767873549026,0.7156054740646656,0.458795672418163,-47.36857142857143,-32.245,1,2,1
3146,0,0.591,0.515,7,-8.365,1,0.029,0.104,0.889,0.118,0.139,104.983,5zXVP7eXjegwjtD2dwgTQI,205189,4,I Think We Need To Sleep - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,8,24,0.333333333,0.2097991430566095,0.4132131724280098,0.4011452181385963,-17.752599999999997,-55.479,1,2,1
3147,0,0.551,0.546,5,-8.984,0,0.0305,1.54e-05,0.902,0.0793,0.0773,107.039,787gxbr033KEpytcGiHCUj,214149,4,Philosophy Of Love - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,9,24,0.375,0.3467002465656965,0.5358956438327502,0.232290199066171,-42.92833333333333,-25.947,1,2,1
3148,0,0.532,0.537,6,-8.964,1,0.0353,0.00366,0.801,0.0759,0.353,102.022,6iBSYPmNfcMCstINnUhJwH,211943,4,Bends - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,10,24,0.416666667,0.1658216610189407,0.2216064610078515,1.0,-24.41122222222222,-16.788,1,2,1
3149,0,0.56,0.489,10,-10.677,1,0.0284,0.0049,0.823,0.219,0.0387,110.022,0j5q41cCHDKA0osBDHcNrp,215063,4,Champagne Saturday - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,11,24,0.458333333,0.3938652916310746,0.3547255895839575,0.5251178211492404,-14.744538461538465,-56.548,1,2,1
3150,0,0.414,0.427,4,-10.06,0,0.0348,0.128,0.923,0.0813,0.135,67.297,7IlkBG9SIyMknHtlggxg4L,214947,3,"4AM, Still Lonely - Instrumental",Honey Moon Drips (Instrumental),The Chain Gang Of 1974,12,24,0.5,0.3441755554939806,0.678734248570731,0.4195245224857011,-28.488444444444447,-55.134,1,2,1
3151,0,0.625,0.874,4,-5.964,0,0.036,0.00273,0.921,0.113,0.407,116.017,0x0guWGGr6CR53F5vjLacd,302719,4,Such A Shame - Instrumental,Honey Moon Drips (Instrumental),The Chain Gang Of 1974,13,24,0.541666667,0.3604910994598509,0.7169404412007657,0.5367923214214935,-36.4168,-33.061,1,2,1
3152,0,0.15,0.421,1,-10.205,1,0.0427,0.338,0.89,0.409,0.101,103.395,37Fo9i0rxyjktiEIGzqOEm,52941,4,Times We Had (Exhale I),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,14,24,0.583333333,0.2872215555486366,0.4514387276068762,0.651779850675616,-37.188100000000006,-31.711,1,2,1
3153,0,0.142,0.289,1,-12.696,1,0.0645,0.775,0.959,0.0644,0.0363,71.532,1bzDwyVILHVj75hCNRMRUp,75294,4,Times We Had (Exhale II),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,15,24,0.625,0.4130819403880889,0.797674200467042,0.6120032334564284,-39.45966666666666,-54.051,1,2,1
3154,0,0.231,0.243,2,-16.264,1,0.0391,0.25,0.946,0.351,0.174,106.03,25L28YytDzmMwMjx8yH9NP,45283,4,The Hurt Is Good (Exhale I),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,16,24,0.666666667,0.3643329830850835,0.410661916217672,0.5381752397530669,-33.3246,-52.361,1,2,1
3155,0,0.486,0.664,2,-10.502,1,0.0402,0.00409,0.98,0.126,0.0386,105.864,27HWlCCuPtqg7iVcziOkjz,43019,4,The Hurt Is Good (Exhale II),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,17,24,0.708333333,0.2544467705878009,0.6056746713460047,1.0,-28.7571,-15.738,1,2,1
3156,0,0.494,0.267,8,-12.435,1,0.0351,0.874,0.0,0.07,0.684,107.014,4ry42OyzepqHo9jLurEsjc,42617,4,Philosophy Of Love (Exhale I),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,18,24,0.75,0.217430737505569,0.3963460685546228,1.0,-30.2228,-12.006,0,0,0
3157,0,0.31,0.187,7,-24.272,1,0.0698,0.719,0.852,0.109,0.169,57.443,43bblUQY7uH3qnRKhB0FkP,38286,4,I Think We Need To Sleep (Exhale I),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,19,24,0.791666667,0.1994954347749619,0.4422854952028912,1.0,-18.6384,-11.964,1,2,1
3158,0,0.234,0.326,7,-15.031,1,0.04,0.826,0.777,0.11,0.121,99.86,1wzzSRHgtNyNCZLbYsNn33,45714,4,I Think We Need To Sleep (Exhale II),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,20,24,0.833333333,0.2556582333278508,0.2497517768440716,0.3170665491922459,-38.76861538461538,-46.97,1,2,1
3159,0,0.592,0.495,10,-11.279,1,0.0436,0.0877,0.281,0.353,0.0541,110.035,6YrnAInToVmEjK4Tv47Foc,45545,4,Champagne Saturday (Exhale I),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,21,24,0.875,0.1804682437748804,0.2221419419307031,0.4368618395542292,-13.130888888888888,-44.708,0,0,0
3160,0,0.292,0.397,10,-18.852,1,0.06,0.968,0.815,0.0957,0.0392,79.481,5B611cHJFgv1gbsWbQ2T7g,37091,3,Champagne Saturday (Exhale II),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,22,24,0.916666667,0.3292247834276753,0.3239197093579674,1.0,-13.549555555555555,-5.158,1,2,1
3161,0,0.108,0.249,0,-13.407,1,0.0355,0.699,0.893,0.188,0.0391,154.606,1r9UlVcYbDORZeCdgYRzS3,48511,3,Honey Moon Drips (Exhale I),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,23,24,0.958333333,0.1998052243378874,0.5039455211915317,0.3786335696001822,-39.891000000000005,-47.26,1,2,1
3162,0,0.201,0.186,0,-19.103,1,0.04,0.911,0.91,0.117,0.0383,122.726,4cOnpgDe0EBrZe3QYiAiGR,48511,5,Honey Moon Drips (Exhale II),Honey Moon Drips (Instrumental),The Chain Gang Of 1974,24,24,1.0,0.2309987904097054,0.8536696543727608,0.8768852683637215,-18.3057,-27.116,1,2,1
3163,0,0.195,0.157,5,-13.039,1,0.03,0.342,0.000114,0.578,0.15,76.069,42sg6E2q5vNprU9hkR2uzt,49465,3,Honey Moon Drips,Honey Moon Drips,The Chain Gang Of 1974,1,13,0.076923077,0.2834573361986178,0.6799904483081571,0.4749712728936883,-20.957625,-51.543,0,0,0
3164,0,0.506,0.874,7,-5.243,1,0.0283,0.000308,0.0,0.205,0.508,105.012,5rQ4hEzxEjdJdmNcvJ16Sp,188531,4,Do You Mind?,Honey Moon Drips,The Chain Gang Of 1974,2,13,0.153846154,0.2028078175681755,0.3416697495632326,0.9694450429368318,-27.481454545454543,-18.879,0,0,0
3165,0,0.572,0.585,0,-5.655,1,0.0384,0.0283,4.36e-05,0.66,0.296,98.013,2UAiGn8ffzUW9mfX52jzBk,215060,4,Giving It Up,Honey Moon Drips,The Chain Gang Of 1974,3,13,0.230769231,0.2616111610143978,0.3045235794534557,0.2754085104589094,-52.95575,-47.062,0,0,0
3166,0,0.623,0.819,4,-4.123,1,0.026,0.00816,7.21e-05,0.0786,0.292,98.995,1aiRBSp3swl6iOZx7yK1ti,225675,4,YDLMA,Honey Moon Drips,The Chain Gang Of 1974,4,13,0.307692308,0.2249165513448343,0.237374374002636,0.3594848458639678,-15.765,-41.165,0,0,0
3167,0,0.606,0.682,2,-7.474,1,0.0335,0.00976,0.0,0.101,0.373,106.01,3beiY6DqIj0qwNd4emhU15,200655,4,The Hurt Is Good,Honey Moon Drips,The Chain Gang Of 1974,5,13,0.384615385,0.3912668822592876,0.5196799554259569,0.2224479040145066,-22.0067,-22.415,0,0,0
3168,0,0.109,0.145,1,-17.784,1,0.043,0.959,0.959,0.113,0.0718,168.918,2k44nlOmufScwjJnZIu6E2,76863,3,Fervor,Honey Moon Drips,The Chain Gang Of 1974,6,13,0.461538462,0.1657011412341002,0.2466333019262913,0.5798764913499397,-22.473333333333336,-31.113,1,2,1
3169,0,0.601,0.687,1,-5.802,1,0.0316,0.0978,0.00164,0.161,0.11,101.985,4DIsAZDJM78XsDBdBlQsky,222111,4,Times We Had,Honey Moon Drips,The Chain Gang Of 1974,7,13,0.538461538,0.250300780187762,0.7879961973490353,0.4775403213490111,-29.7017,-57.357,0,0,0
