,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,track_title,pitches,timbre
0,159.95578,0.11098,0.924,-28.895,0.03602,-15.702,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.759, 1.0, 0.72, 0.692, 0.707, 0.751, 0.466, 0.43, 0.164, 0.168, 0.104, 0.136]","[38.708, -0.224, -59.794, 54.003, -25.912, -11.976, 4.707, -38.814, 4.178, 8.706, -23.546, 12.05]"
0,160.06676,0.1571,1.0,-29.209,0.02892,-7.519,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.431, 0.855, 0.816, 0.818, 0.987, 1.0, 0.518, 0.517, 0.291, 0.296, 0.151, 0.045]","[42.904, 16.392, -119.415, 37.144, 0.889, 44.29, 20.053, 9.167, 2.797, -3.49, 37.225, -7.046]"
0,160.22385,0.09905,0.649,-24.127,0.0104,-15.102,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.718, 1.0, 0.731, 0.755, 0.804, 0.78, 0.453, 0.453, 0.143, 0.153, 0.043, 0.22]","[39.262, 5.42, -64.06, 46.003, -42.936, -66.856, 1.046, -14.422, 4.092, 6.904, -21.155, 13.816]"
0,160.3229,0.14376,0.953,-27.045,0.03323,-11.457,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.394, 0.231, 0.379, 0.131, 0.429, 0.448, 0.848, 1.0, 0.486, 0.5, 0.052, 0.083]","[44.489, 30.327, 1.992, -5.481, -30.752, 21.98, 26.271, -14.044, -39.782, 22.252, 19.79, -12.612]"
0,160.46667,0.11152,0.649,-16.984,0.02133,-9.793,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.144, 0.306, 0.37, 0.303, 0.85, 0.624, 0.89, 1.0, 0.727, 0.722, 0.303, 0.118]","[47.706, 64.633, 14.426, 12.607, -43.879, -24.226, -10.177, -23.126, -27.168, 10.208, -13.763, 2.119]"
0,160.57819,0.13819,0.532,-15.194,0.01917,-6.21,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.372, 0.926, 0.86, 0.861, 1.0, 0.989, 0.785, 0.801, 0.605, 0.629, 0.223, 0.02]","[47.467, 72.238, -86.118, 22.997, -8.933, -45.957, -6.61, 15.493, 5.877, -8.625, 3.676, 0.316]"
0,160.71637,0.10966,0.183,-19.728,0.01724,-12.287,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.547, 0.363, 0.419, 0.418, 0.264, 0.168, 0.474, 0.476, 0.895, 1.0, 0.772, 0.053]","[41.569, 8.815, -60.285, 51.384, -18.695, -48.982, -19.004, -17.993, -2.825, 6.957, -17.224, 12.902]"
0,160.82603,0.26834,1.0,-25.654,0.06215,-8.246,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.286, 1.0, 0.895, 0.203, 0.165, 0.045, 0.083, 0.069, 0.154, 0.489, 0.104, 0.041]","[48.241, 55.36, 11.577, -28.088, -10.587, 48.685, 19.319, 4.639, -8.059, 18.853, 14.169, -16.297]"
0,161.09438,0.13955,0.406,-18.723,0.00793,-7.25,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.431, 1.0, 0.71, 0.69, 0.697, 0.689, 0.271, 0.263, 0.115, 0.135, 0.12, 0.007]","[47.012, 20.477, -75.178, 29.435, -7.345, -75.778, 26.911, -9.351, -4.405, 3.95, -31.603, 16.656]"
0,161.23392,0.11624,0.524,-20.002,0.01671,-11.875,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.625, 1.0, 0.512, 0.455, 0.296, 0.304, 0.104, 0.101, 0.013, 0.049, 0.048, 0.017]","[44.836, 25.395, -22.229, 5.248, -30.426, -47.289, 10.433, -21.601, 18.421, 4.363, -13.533, -0.848]"
0,161.35016,0.21864,0.669,-19.012,0.01861,-9.881,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.674, 1.0, 0.731, 0.193, 0.08, 0.06, 0.06, 0.049, 0.031, 0.161, 0.044, 0.24]","[44.008, 19.293, -23.918, 88.73, -20.909, -42.711, 0.793, -11.265, 9.934, 0.081, -22.348, 3.331]"
0,161.5688,0.27016,1.0,-27.766,0.03785,-5.806,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.827, 1.0, 0.186, 0.146, 0.13, 0.072, 0.094, 0.495, 0.093, 0.082, 0.039, 0.117]","[45.566, 33.2, -58.405, 6.744, 13.911, 91.784, 39.679, 27.801, 23.309, -19.054, 17.014, -1.054]"
0,161.83896,0.13488,0.919,-24.619,0.0335,-10.642,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.691, 0.14, 0.125, 0.311, 0.295, 0.218, 0.299, 0.184, 0.163, 0.328, 0.106]","[43.439, 41.67, -67.966, 18.617, 8.593, 20.941, 9.078, 2.27, 23.049, -19.513, 9.323, 8.604]"
0,161.97383,0.12463,0.596,-23.191,0.02274,-12.983,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.557, 0.235, 0.189, 0.076, 0.028, 0.117, 0.337, 0.25, 0.252, 0.224, 0.213]","[42.793, -0.756, -41.787, 8.455, -20.395, -35.185, -15.494, -29.628, -0.573, 8.264, 3.696, 16.671]"
0,162.09846,0.14553,0.879,-21.631,0.01112,-7.918,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.338, 0.785, 0.757, 0.767, 0.981, 1.0, 0.503, 0.487, 0.119, 0.131, 0.054, 0.049]","[46.893, 88.844, -104.508, -2.144, -17.257, -67.582, -19.2, 8.112, 19.406, -7.961, -7.749, 1.679]"
0,162.24399,0.07751,0.263,-18.419,0.01104,-13.944,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.5, 0.335, 0.337, 0.53, 0.558, 0.743, 0.733, 0.74, 0.762, 0.814, 0.272]","[44.654, 48.52, -10.339, -29.682, -66.431, -37.9, -10.563, -6.022, 0.242, 10.044, -4.539, -11.955]"
0,162.3215,0.28227,0.802,-16.078,0.06591,-6.851,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.838, 0.287, 0.254, 0.12, 0.074, 0.225, 0.746, 0.354, 0.147, 0.15, 0.117, 1.0]","[48.884, 36.579, -6.678, -44.822, -19.333, 11.582, -34.481, 24.091, -3.505, -3.055, -16.819, -18.775]"
0,162.60376,0.13274,0.696,-17.938,0.01307,-5.969,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.506, 1.0, 0.873, 0.868, 0.914, 0.916, 0.585, 0.601, 0.366, 0.405, 0.202, 0.046]","[49.011, 60.24, -51.547, 15.042, -14.245, -58.262, -3.901, 1.527, -5.68, -17.098, -7.948, 2.21]"
0,162.73651,0.11832,0.599,-17.372,0.02393,-8.495,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.934, 0.988, 0.807, 0.518, 0.538, 0.21, 0.405, 0.455, 0.754, 0.342, 0.157]","[48.338, 82.312, 6.786, 0.553, -12.569, -34.033, -41.098, 0.557, 10.19, -27.486, 13.51, -8.602]"
0,162.85483,0.25533,0.724,-14.598,0.04357,-6.816,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.268, 0.352, 0.45, 0.472, 0.939, 0.129, 0.276, 0.924, 1.0, 0.338, 0.138, 0.185]","[50.418, 58.887, -13.238, 0.393, -22.858, -15.376, -30.336, -9.932, -12.503, -6.332, -2.683, 5.4]"
0,163.11015,0.20735,0.604,-14.903,0.0038,-4.65,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.852, 0.264, 0.083, 0.725, 0.246, 0.295, 0.146, 0.124, 0.288, 0.054, 0.584]","[50.416, 54.342, -20.025, -3.855, -4.669, -78.035, -12.612, 11.93, -2.395, 11.191, -17.035, 15.067]"
0,163.3175,0.26113,0.171,-13.73,0.04313,-10.153,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.538, 0.255, 0.2, 0.197, 0.575, 1.0, 0.534, 0.217, 0.088, 0.59, 0.105, 0.222]","[47.254, 109.099, 21.067, 2.736, 50.575, -24.921, -34.339, -9.518, -8.55, 22.086, -14.252, 13.654]"
0,163.57864,0.24862,0.878,-17.573,0.04924,-6.432,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.31, 1.0, 0.299, 0.135, 0.2, 0.05, 0.09, 0.125, 0.09, 0.346, 0.089, 0.15]","[48.232, 81.357, -14.188, -4.002, 18.784, 10.146, 5.54, -10.042, -6.278, 38.489, -21.142, 16.131]"
0,163.82726,0.14698,0.38,-16.788,0.04946,-11.94,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.426, 0.24, 0.229, 0.199, 0.167, 0.184, 0.2, 0.41, 0.507, 0.672, 0.12]","[45.033, 117.459, -33.651, -15.787, 28.34, -17.699, 0.153, -46.017, -1.856, 17.452, -13.571, 12.351]"
0,163.97424,0.12045,0.197,-17.445,0.05546,-14.48,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.653, 0.533, 0.341, 0.484, 0.818, 0.719, 0.84, 0.926, 0.859, 1.0, 0.478, 0.126]","[44.458, 39.28, 1.549, -25.637, 0.95, -34.09, -7.285, -9.149, -2.673, 21.778, -14.835, 0.87]"
0,164.0947,0.38971,0.753,-16.405,0.03458,-7.26,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.085, 0.234, 0.569, 0.634, 0.604, 0.27, 0.178, 0.074, 0.146, 1.0, 0.265, 0.073]","[48.126, 15.84, 2.04, 1.602, -22.045, -2.611, 12.278, 6.387, -10.344, 5.401, 8.25, -17.85]"
0,164.4844,0.11578,0.335,-18.855,0.03511,-13.616,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.925, 0.88, 0.903, 1.0, 0.95, 0.635, 0.523, 0.808, 0.333, 0.702, 0.284, 0.318]","[42.379, 71.452, 34.274, 27.947, 9.706, -22.933, 13.972, -19.942, -19.255, 3.999, 0.693, 0.606]"
0,164.60017,0.1629,0.932,-20.845,0.02485,-7.082,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.343, 0.901, 0.822, 0.834, 1.0, 0.99, 0.458, 0.473, 0.233, 0.248, 0.227, 0.015]","[46.579, 62.909, -64.447, 25.641, -9.051, -5.663, 13.286, 22.892, 15.268, -6.418, 9.36, -0.722]"
0,164.76308,0.09896,0.504,-21.321,0.01661,-12.692,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.997, 0.924, 0.947, 0.847, 0.662, 0.418, 0.428, 0.203, 0.314, 0.122, 0.065]","[43.279, 61.718, 41.969, 31.501, -19.006, -43.312, -8.215, 8.62, -8.991, 0.478, 8.907, 16.168]"
0,164.86205,0.24916,0.881,-20.413,0.04163,-8.056,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.346, 0.1, 0.415, 0.081, 0.09, 0.042, 0.231, 1.0, 0.228, 0.069, 0.037, 0.122]","[47.897, 49.645, -0.978, 7.2, -24.469, 5.341, -0.592, 19.702, -26.01, 7.467, 0.065, 9.43]"
0,165.1112,0.25265,0.749,-17.59,0.0183,-7.397,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.296, 1.0, 0.557, 0.168, 0.067, 0.046, 0.174, 0.555, 0.153, 0.13, 0.063, 0.235]","[48.526, -3.646, -4.185, 5.41, -47.275, -27.647, 8.288, -21.877, -27.979, 23.794, 8.753, -4.781]"
0,165.36385,0.24803,0.551,-14.927,0.044,-9.053,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.285, 0.459, 1.0, 0.093, 0.088, 0.047, 0.107, 0.182, 0.104, 0.493, 0.113, 0.227]","[46.925, -15.195, 49.445, 59.466, 28.708, -13.828, 15.738, -17.907, -3.952, -25.994, -19.266, 2.121]"
0,165.61188,0.1834,0.993,-22.057,0.02653,-6.069,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.389, 1.0, 0.978, 0.909, 0.975, 0.979, 0.632, 0.686, 0.202, 0.198, 0.133, 0.058]","[48.22, 43.718, -44.209, 24.274, -11.84, 10.421, 0.743, -4.891, -14.289, -8.786, -0.382, -0.382]"
0,165.79527,0.22163,0.614,-19.407,0.09347,-12.857,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.94, 0.8, 1.0, 0.315, 0.19, 0.121, 0.246, 0.579, 0.522, 0.239, 0.125, 0.228]","[43.569, 3.957, 1.558, -72.163, -9.863, -6.625, -25.36, -5.462, 1.017, -16.917, -1.265, 7.819]"
0,166.01692,0.10413,0.625,-17.568,0.06512,-11.174,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.594, 0.93, 1.0, 0.713, 0.895, 0.605, 0.403, 0.533, 0.278, 0.202, 0.264, 0.106]","[47.189, 69.326, -29.597, -66.353, 0.014, -25.93, -26.025, 38.609, 6.306, -12.358, 13.083, 25.567]"
0,166.12103,0.23823,0.49,-12.541,0.01774,-6.472,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.338, 1.0, 0.794, 0.316, 0.118, 0.054, 0.186, 0.719, 0.234, 0.089, 0.033, 0.212]","[48.365, 59.273, -46.513, 9.823, -47.292, -50.045, -20.595, 6.216, -20.569, 22.443, 2.111, 10.808]"
0,166.35927,0.2498,0.591,-16.892,0.06073,-9.623,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.155, 0.073, 0.327, 0.054, 0.028, 0.035, 0.2, 1.0, 0.135, 0.019, 0.013, 0.156]","[47.01, 29.51, -6.202, -9.185, -19.592, -16.812, -34.966, 14.959, -11.92, 22.559, -23.21, -1.83]"
0,166.60907,0.24925,0.88,-20.928,0.03214,-7.254,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.347, 1.0, 0.178, 0.179, 0.312, 0.06, 0.091, 0.139, 0.185, 0.412, 0.104, 0.23]","[47.417, 37.756, -56.187, 19.13, -20.186, -18.856, -4.905, 12.521, -3.171, -7.121, 13.43, 8.553]"
0,166.85832,0.27819,0.752,-19.091,0.06065,-10.634,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.278, 0.129, 1.0, 0.157, 0.161, 0.525, 0.135, 0.138, 0.061, 0.133, 0.08, 0.183]","[46.26, 27.053, -11.351, -25.896, -13.111, 12.252, -26.1, -32.228, -10.032, 29.742, -9.778, 8.924]"
0,167.1365,0.14395,0.741,-15.953,0.01463,-6.774,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.51, 0.876, 0.884, 0.814, 0.993, 1.0, 0.579, 0.582, 0.198, 0.222, 0.156, 0.046]","[49.264, 27.157, -38.504, -3.597, -32.447, -44.584, -8.518, -4.264, 7.264, -2.045, -12.404, 2.043]"
0,167.28046,0.32127,0.37,-15.573,0.1158,-10.391,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.424, 0.22, 0.106, 0.146, 1.0, 0.503, 0.275, 0.073, 0.042, 0.073, 0.018, 0.132]","[45.842, 43.369, -12.957, -10.234, -7.927, -0.103, -9.569, -11.245, 0.175, -33.479, -17.366, 12.263]"
0,167.60172,0.27587,1.0,-24.926,0.06655,-6.289,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.633, 1.0, 0.232, 0.169, 0.15, 0.573, 0.074, 0.153, 0.117, 0.088, 0.058, 0.205]","[45.383, 32.723, 18.319, -58.54, 13.281, 63.693, 9.14, 23.177, 1.903, 7.86, -32.381, 7.287]"
0,167.8776,0.12381,0.428,-20.166,0.05061,-15.065,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.514, 0.879, 0.785, 0.741, 0.988, 1.0, 0.773, 0.714, 0.268, 0.346, 0.173, 0.824]","[42.183, -21.061, -0.041, -11.588, -7.216, -7.093, -11.675, -31.27, -25.467, -10.877, -13.503, -8.144]"
0,168.0014,0.11664,0.427,-20.603,0.05455,-14.852,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.965, 1.0, 0.55, 0.515, 0.463, 0.531, 0.319, 0.265, 0.064, 0.09, 0.174, 0.516]","[41.975, -56.25, -16.852, -25.811, 24.71, -18.225, -24.186, 10.24, 28.98, -10.43, -23.644, 4.063]"
0,168.11806,0.41882,0.983,-21.366,0.04336,-5.59,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.464, 0.285, 0.435, 0.7, 0.959, 1.0, 0.215, 0.292, 0.187, 0.091, 0.084, 0.176]","[46.509, -19.374, -6.01, -27.088, 8.985, 41.96, 25.467, 27.743, 10.178, -9.685, -1.137, -14.167]"
0,168.53687,0.11714,0.611,-18.357,0.03164,-12.337,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.194, 0.237, 0.3, 0.214, 0.552, 0.517, 0.816, 1.0, 0.658, 0.707, 0.256, 0.079]","[42.683, 19.451, -22.044, 59.847, -21.559, -13.316, 4.596, -18.086, -7.841, 5.593, -23.589, 3.887]"
0,168.654,0.23873,0.936,-24.973,0.01222,-7.089,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.395, 0.51, 0.372, 0.369, 0.598, 0.093, 0.048, 0.097, 0.284, 1.0, 0.237, 0.284]","[47.074, 42.786, -67.605, 21.818, -13.422, -52.03, -2.601, -7.902, 11.163, -5.245, -2.663, 3.236]"
0,168.89275,0.23546,0.899,-20.884,0.03968,-9.16,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.301, 0.893, 1.0, 0.272, 0.09, 0.051, 0.082, 0.415, 0.166, 0.529, 0.16, 0.146]","[48.457, 43.235, 0.864, -9.073, -35.329, -11.814, -15.023, 4.38, -9.297, 8.763, -11.479, -5.951]"
0,169.1282,0.27306,0.774,-15.316,0.03918,-5.504,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.477, 1.0, 0.988, 0.381, 0.209, 0.103, 0.14, 0.249, 0.3, 0.806, 0.193, 0.383]","[48.597, -5.721, -17.024, 16.475, -16.613, 0.087, 6.798, 8.23, 5.084, 1.502, -5.434, -14.419]"
0,169.40128,0.21406,0.746,-19.169,0.02254,-9.0,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.86, 0.601, 0.276, 0.401, 0.151, 0.086, 0.172, 0.12, 0.753, 0.092, 0.11]","[46.64, -23.247, 25.286, 51.928, 9.785, -21.757, -4.87, 25.415, 9.248, -4.747, -16.51, -29.712]"
0,169.61533,0.27542,1.0,-23.246,0.05735,-6.38,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.244, 1.0, 0.4, 0.091, 0.066, 0.061, 0.122, 0.242, 0.065, 0.174, 0.052, 0.211]","[46.605, 96.026, -47.29, 3.954, 17.731, 40.809, 7.567, -41.314, -12.495, 27.37, -39.966, 6.182]"
0,169.89075,0.16136,0.676,-19.079,0.04481,-11.64,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.878, 0.727, 0.69, 0.589, 0.33, 0.252, 0.35, 0.393, 0.672, 1.0, 0.672, 0.069]","[45.134, 34.145, -6.473, -21.469, -33.011, 0.113, -33.172, -17.866, -3.32, -12.86, -13.734, -12.047]"
0,170.05211,0.10395,0.406,-17.448,0.06931,-12.567,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.684, 1.0, 0.459, 0.418, 0.392, 0.356, 0.376, 0.426, 0.342, 0.338, 0.112, 0.045]","[45.897, 57.317, -31.848, -56.075, -5.881, -39.547, -4.366, 58.673, 1.832, -21.846, 1.021, 5.609]"
0,170.15605,0.12698,0.394,-14.922,0.01566,-9.223,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.412, 1.0, 0.668, 0.653, 0.718, 0.703, 0.485, 0.479, 0.24, 0.258, 0.098, 0.01]","[47.724, 22.05, -37.089, -17.047, -29.845, -42.108, -1.633, -20.596, -8.378, 24.529, -12.085, -21.046]"
0,170.28304,0.3639,0.588,-14.88,0.16927,-10.371,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.432, 0.553, 0.884, 0.766, 1.0, 0.493, 0.208, 0.488, 0.232, 0.222, 0.252, 0.709]","[46.347, 25.18, -10.828, -32.274, -37.957, -21.692, -22.211, 14.82, 11.032, -2.07, -13.546, -31.638]"
0,170.64694,0.25692,0.92,-19.63,0.03192,-6.149,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.627, 1.0, 0.265, 0.198, 0.072, 0.076, 0.168, 0.399, 0.127, 0.138, 0.042, 0.113]","[48.319, 58.211, -48.0, 18.695, -17.412, -20.207, 5.073, 10.314, -9.82, -0.886, 16.87, 1.369]"
0,170.90385,0.2678,0.745,-17.531,0.08112,-9.386,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.895, 1.0, 0.128, 0.07, 0.459, 0.052, 0.044, 0.066, 0.071, 0.442, 0.105, 0.044]","[48.154, 37.893, -16.599, -15.439, -31.748, -6.291, -13.492, -7.671, -7.732, 15.776, 3.888, 4.494]"
0,171.17166,0.18961,0.626,-15.773,0.02339,-8.012,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.792, 1.0, 0.062, 0.146, 0.285, 0.06, 0.035, 0.025, 0.086, 0.303, 0.117, 0.027]","[48.761, 26.838, -27.784, 6.469, -22.172, -46.037, 8.777, -10.976, -7.241, 8.408, -9.598, 14.595]"
0,171.36127,0.27506,0.323,-15.981,0.06005,-11.121,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.703, 0.722, 0.129, 0.144, 0.241, 0.557, 0.326, 0.465, 0.486, 1.0, 0.315, 0.312]","[45.429, 62.105, -15.196, 7.249, 7.083, -9.762, -8.867, -40.388, 7.188, -1.156, -20.215, 15.381]"
0,171.63634,0.26095,1.0,-24.271,0.05859,-5.854,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.692, 1.0, 0.201, 0.055, 0.205, 0.083, 0.056, 0.083, 0.088, 0.297, 0.062, 0.133]","[47.287, 76.72, -14.615, 4.561, 7.907, 39.588, -1.759, -11.122, -5.445, 23.264, -15.324, 10.485]"
0,171.89728,0.1263,0.332,-17.788,0.04155,-13.36,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.587, 0.203, 0.199, 0.387, 0.341, 0.458, 0.486, 0.412, 0.485, 0.314, 0.22]","[43.303, 78.138, -40.295, 12.355, 7.727, -24.927, -5.927, -60.009, -21.147, 24.962, -18.918, 12.088]"
0,172.02357,0.13433,0.648,-21.264,0.0605,-14.317,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.751, 0.246, 0.291, 0.285, 0.217, 0.109, 0.181, 0.304, 0.269, 0.354, 0.382]","[42.393, 16.422, -2.602, -45.473, -0.631, -3.735, -7.492, 12.914, 18.525, -5.217, -13.016, 9.386]"
0,172.15791,0.41342,0.856,-18.536,0.03245,-7.768,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.864, 0.62, 0.907, 0.332, 0.388, 0.244, 0.44, 0.175, 0.369, 1.0, 0.507, 0.321]","[48.224, 29.733, -6.345, -2.607, -22.672, -1.3, 10.167, 8.716, -16.847, 3.095, 10.777, -18.118]"
0,172.57133,0.11039,0.064,-16.118,0.00588,-12.738,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.414, 0.105, 0.185, 0.216, 0.229, 0.406, 0.269, 0.345, 0.395, 0.674, 0.511]","[43.153, 30.498, -3.194, 19.995, -54.481, -47.692, -9.172, -8.035, -38.323, -7.518, -28.265, 14.016]"
0,172.68172,0.13283,0.892,-23.047,0.01358,-7.154,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.672, 1.0, 0.821, 0.816, 0.803, 0.794, 0.483, 0.516, 0.246, 0.244, 0.097, 0.03]","[47.464, 70.866, -81.727, 22.817, -7.254, -53.456, -16.956, 24.802, 2.269, -7.988, -15.739, 2.58]"
0,172.81456,0.10404,0.362,-19.965,0.03098,-13.313,0.0,0dEIca2nhcxDUV8C5QkPYb,"[1.0, 0.606, 0.379, 0.323, 0.18, 0.139, 0.111, 0.212, 0.253, 0.27, 0.465, 0.093]","[44.246, 50.673, -7.729, -19.541, -42.879, -25.963, -20.264, 13.356, -15.727, 0.754, 7.395, 0.895]"
0,172.9186,0.25619,0.739,-17.153,0.0412,-9.285,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.458, 0.251, 0.441, 0.067, 0.087, 0.046, 0.196, 1.0, 0.253, 0.052, 0.035, 0.174]","[47.717, 52.923, 1.424, 0.788, -31.303, 3.808, -6.183, 6.792, -25.735, -4.893, -5.78, 4.924]"
0,173.17477,0.12268,0.85,-19.021,0.02575,-6.927,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.6, 1.0, 0.891, 0.842, 0.974, 0.974, 0.717, 0.739, 0.309, 0.325, 0.145, 0.017]","[48.845, 7.888, -2.681, 3.764, -45.826, -0.489, 26.977, -13.468, -36.388, 9.912, 4.623, -10.582]"
0,173.29745,0.13814,0.068,-14.321,0.0474,-11.758,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.931, 0.957, 0.948, 0.556, 0.375, 0.406, 0.884, 1.0, 0.728, 0.714, 0.28, 0.326]","[46.859, -22.161, 33.46, -7.741, -34.255, -13.793, -1.801, -9.42, -18.706, -14.748, -10.387, -12.517]"
0,173.4356,0.24363,0.483,-14.85,0.01948,-9.619,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.576, 0.952, 1.0, 0.199, 0.199, 0.222, 0.501, 0.79, 0.532, 0.59, 0.104, 0.201]","[46.798, -45.245, 48.643, 55.074, 22.509, -26.266, 17.568, -0.364, -5.623, -15.127, -12.113, 4.785]"
0,173.67923,0.21578,1.0,-22.17,0.02366,-6.665,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.807, 1.0, 0.276, 0.179, 0.066, 0.06, 0.156, 0.414, 0.083, 0.026, 0.03, 0.079]","[48.346, 40.764, -47.787, 22.896, -15.935, 3.106, 0.839, 3.406, -3.614, -3.23, 9.937, 0.776]"
0,173.895,0.19116,0.583,-17.907,0.06373,-11.722,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.365, 0.354, 1.0, 0.242, 0.15, 0.133, 0.17, 0.175, 0.129, 0.121, 0.1, 0.192]","[44.669, 16.828, 2.673, -40.991, -19.108, 3.694, -37.42, -11.982, -21.061, -5.439, -15.844, 6.994]"
0,174.08617,0.33043,0.546,-17.549,0.12235,-8.079,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.481, 1.0, 0.374, 0.207, 0.113, 0.134, 0.205, 0.365, 0.09, 0.079, 0.083, 0.246]","[46.57, 59.744, -23.272, -44.32, -24.228, -14.222, -25.495, 5.347, 1.59, -25.669, -12.538, 17.603]"
0,174.4166,0.25116,0.667,-18.015,0.06831,-10.739,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.324, 0.285, 0.402, 0.05, 0.028, 0.053, 0.218, 1.0, 0.132, 0.018, 0.017, 0.147]","[45.825, 32.379, -16.023, -9.385, -17.737, -3.338, -21.03, -8.9, -10.714, 39.775, -22.986, 2.584]"
0,174.66776,0.2771,1.0,-24.068,0.04327,-7.012,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.429, 1.0, 0.121, 0.259, 0.215, 0.075, 0.099, 0.132, 0.131, 0.556, 0.078, 0.211]","[46.776, 52.309, -60.714, 4.1, -12.385, 20.086, -9.016, 20.717, -5.031, -11.312, 17.179, -2.297]"
0,174.94485,0.26249,0.755,-18.293,0.04187,-10.238,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.443, 0.16, 0.491, 0.122, 0.162, 1.0, 0.168, 0.1, 0.027, 0.119, 0.021, 0.106]","[47.294, 7.307, -20.353, -6.384, -21.308, -21.855, -25.499, -30.948, -8.461, 20.818, -12.619, 4.102]"
0,175.20735,0.1502,0.741,-15.973,0.00721,-6.065,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.623, 1.0, 0.986, 0.836, 0.781, 0.789, 0.702, 0.7, 0.475, 0.558, 0.16, 0.033]","[47.952, 22.907, -37.506, 26.604, -7.362, -70.967, 1.161, -13.162, -18.797, -2.987, -14.143, 1.215]"
